vehicle_id,make,make_slug,model,model_slug,year,body_type,trim,engine_cc_min,engine_cc_max,fuel_types,transmissions,source_markets,mileage_band,condition_note,price_min_usd,price_median_usd,price_max_usd,confidence,last_updated,tags,catalog_status,launch_priority,price_source_type,price_source_name,price_source_url,price_source_count,price_notes
ford-everest-2015,Ford,ford,Everest,everest,2015,suv,Comparable-market planning estimate,1800,3500,diesel,automatic,south-africa|uae|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",10900,13900,17800,comparable_market_estimate,2026-05-23,suv|work|import-duty-estimate|comparable-estimate,active,medium,comparable_market_estimate,AfroTools comparable vehicle estimate,/data/cars/master-vehicle-catalog.csv | /data/cars/verified-real-data-batch-1.json,,Planning estimate derived from comparable AfroTools catalog and verified sample bands. Not source-backed for this exact trim.
ford-everest-2018,Ford,ford,Everest,everest,2018,suv,Comparable-market planning estimate,1800,3500,diesel,automatic,south-africa|uae|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",12900,16600,21000,comparable_market_estimate,2026-05-23,suv|work|import-duty-estimate|comparable-estimate,active,medium,comparable_market_estimate,AfroTools comparable vehicle estimate,/data/cars/master-vehicle-catalog.csv | /data/cars/verified-real-data-batch-1.json,,Planning estimate derived from comparable AfroTools catalog and verified sample bands. Not source-backed for this exact trim.
ford-everest-2021,Ford,ford,Everest,everest,2021,suv,Comparable-market planning estimate,1800,3500,diesel,automatic,south-africa|uae|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",15100,19400,25000,comparable_market_estimate,2026-05-23,suv|work|import-duty-estimate|comparable-estimate,active,medium,comparable_market_estimate,AfroTools comparable vehicle estimate,/data/cars/master-vehicle-catalog.csv | /data/cars/verified-real-data-batch-1.json,,Planning estimate derived from comparable AfroTools catalog and verified sample bands. Not source-backed for this exact trim.
ford-everest-2024,Ford,ford,Everest,everest,2024,suv,Comparable-market planning estimate,1800,3500,diesel,automatic,south-africa|uae|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",28500,73000,150000,online_market_sample,2026-05-23,suv|work|import-duty-estimate|comparable-estimate,active,medium,market_sample,DubiCars UAE used listings,https://www.dubicars.com/uae/used/ford/everest/2024,24,Planning estimate refreshed from online marketplace evidence. Not a customs assessed value.
ford-ranger-2005,Ford,ford,Ranger,ranger,2005,pickup,Comparable-market planning estimate,2200,3500,diesel,manual|automatic,south-africa|uk|uae|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",6900,8800,11300,comparable_market_estimate,2026-05-23,pickup|work|import-duty-estimate|comparable-estimate,active,high,comparable_market_estimate,AfroTools comparable vehicle estimate,/data/cars/master-vehicle-catalog.csv | /data/cars/verified-real-data-batch-1.json,,Planning estimate derived from comparable AfroTools catalog and verified sample bands. Not source-backed for this exact trim.
ford-ranger-2008,Ford,ford,Ranger,ranger,2008,pickup,Comparable-market planning estimate,2200,3500,diesel,manual|automatic,south-africa|uk|uae|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",6500,7400,8200,market_sample_estimate,2026-05-23,pickup|work|import-duty-estimate|source-backed-sample,active,high,market_sample,Verified marketplace/source-market sample,https://www.beforward.jp/stocklist/make%3D50/model%3D1559/mfg_year_from%3D2008/mfg_year_to%3D2008/fob_price_to%3D10000,2,Planning estimate from stored marketplace/source-market observations. Not a customs assessed value.
ford-ranger-2012,Ford,ford,Ranger,ranger,2012,pickup,Comparable-market planning estimate,2200,3500,diesel,manual|automatic,south-africa|uk|uae|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",10800,12100,13500,market_sample_estimate,2026-05-23,pickup|work|import-duty-estimate|source-backed-sample,active,high,market_sample,Verified marketplace/source-market sample,https://www.beforward.jp/stocklist/make%3D50/model%3D1559/mfg_year_from%3D2012/mfg_year_to%3D2012,2,Planning estimate from stored marketplace/source-market observations. Not a customs assessed value.
ford-ranger-2015,Ford,ford,Ranger,ranger,2015,pickup,Comparable-market planning estimate,2200,3500,diesel,manual|automatic,south-africa|uk|uae|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",20000,47000,74000,online_market_sample,2026-05-23,pickup|work|import-duty-estimate|comparable-estimate,active,high,market_sample,DubiCars UAE used listings,https://www.dubicars.com/uae/used/ford/ranger/2015,4,Planning estimate refreshed from online marketplace evidence. Not a customs assessed value.
ford-ranger-2020,Ford,ford,Ranger,ranger,2020,pickup,Comparable-market planning estimate,2200,3500,diesel,manual|automatic,south-africa|uk|uae|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",18600,43500,68500,online_market_sample,2026-05-23,pickup|work|import-duty-estimate|source-backed-sample,active,high,market_sample,DubiCars UAE used listings,https://www.dubicars.com/uae/used/ford/ranger/2020,4,Planning estimate refreshed from online marketplace evidence. Not a customs assessed value.
ford-ranger-2023,Ford,ford,Ranger,ranger,2023,pickup,Comparable-market planning estimate,2200,3500,diesel,manual|automatic,south-africa|uk|uae|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",20000,49000,240000,online_market_sample,2026-05-23,pickup|work|import-duty-estimate|comparable-estimate,active,high,market_sample,DubiCars UAE used listings,https://www.dubicars.com/uae/used/ford/ranger/2023,43,Planning estimate refreshed from online marketplace evidence. Not a customs assessed value.
honda-accord-2003,Honda,honda,Accord,accord,2003,sedan,Comparable-market planning estimate,1500,2500,petrol,automatic|cvt,uae|uk|japan|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",7200,10200,14600,market_sample_estimate,2026-05-23,sedan|popular|import-duty-estimate|source-backed-sample,active,high,market_sample,Verified marketplace/source-market sample,https://www.beforward.jp/stocklist/make%3D2/model%3D284/mfg_year_from%3D2003/mfg_year_to%3D2003/ | https://www.beforward.jp/es/stocklist/make%3D2/model%3D284/mfg_year_from%3D2003/mfg_year_to%3D2003/,4,Planning estimate from stored marketplace/source-market observations. Not a customs assessed value.
honda-accord-2005,Honda,honda,Accord,accord,2005,sedan,Comparable-market planning estimate,1500,2500,petrol,automatic|cvt,uae|uk|japan|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",2000,7500,14500,market_sample_estimate,2026-05-23,sedan|popular|import-duty-estimate|source-backed-sample,active,high,market_sample,Verified marketplace/source-market sample,https://www.beforward.jp/stocklist/make%3D2/model%3D284/mfg_year_from%3D2005/mfg_year_to%3D2005 | https://www.beforward.jp/stocklist/make%3D2/model%3D284/fob_price_to%3D5000,8,Planning estimate from stored marketplace/source-market observations. Not a customs assessed value.
honda-accord-2008,Honda,honda,Accord,accord,2008,sedan,Comparable-market planning estimate,1500,2500,petrol,automatic|cvt,uae|uk|japan|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",4100,4400,4700,market_sample_estimate,2026-05-23,sedan|popular|import-duty-estimate|source-backed-sample,active,high,market_sample,Verified marketplace/source-market sample,https://www.beforward.jp/stocklist/make%3D2/model%3D284/mfg_year_from%3D2008/mfg_year_to%3D2008 | https://www.beforward.jp/honda/accord/ca827591/id/12917071/?mfg_year_from=2008 | https://www.beforward.jp/honda/accord/ca140367/id/12223693/?mfg_year_from=2008,2,Planning estimate from stored marketplace/source-market observations. Not a customs assessed value.
honda-accord-2011,Honda,honda,Accord,accord,2011,sedan,Comparable-market planning estimate,1500,2500,petrol,automatic|cvt,uae|uk|japan|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",2300,3500,5100,market_sample_estimate,2026-05-23,sedan|popular|import-duty-estimate|source-backed-sample,active,high,market_sample,Verified marketplace/source-market sample,https://www.beforward.jp/stocklist/make%3D2/model%3D284/mfg_year_from%3D2011/mfg_year_to%3D2011 | https://www.beforward.jp/stocklist/make%3D2/model%3D284/mfg_year_from%3D2011/mfg_year_to%3D2011/fob_price_to%3D9000,4,Planning estimate from stored marketplace/source-market observations. Not a customs assessed value.
honda-accord-2016,Honda,honda,Accord,accord,2016,sedan,2.4 / petrol sample,2356,2356,petrol,automatic|cvt,uae|uk|japan|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",8200,19100,30000,online_market_sample,2026-05-23,sedan|popular|import-duty-estimate|source-backed-sample,active,high,market_sample,DubiCars UAE used listings,https://www.dubicars.com/uae/used/honda/accord/2016,2,Planning estimate refreshed from online marketplace evidence. Not a customs assessed value.
honda-accord-2018,Honda,honda,Accord,accord,2018,sedan,1.5T / Hybrid sample,1500,2500,petrol,automatic|cvt,uae|uk|japan|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",10900,27000,59000,online_market_sample,2026-05-23,sedan|popular|import-duty-estimate|source-backed-sample,active,high,market_sample,DubiCars UAE used listings,https://www.dubicars.com/uae/used/honda/accord/2018,8,Planning estimate refreshed from online marketplace evidence. Not a customs assessed value.
honda-accord-2020,Honda,honda,Accord,accord,2020,sedan,1.5T / Hybrid sample,1500,2500,petrol,automatic|cvt,uae|uk|japan|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",12800,46000,59000,online_market_sample,2026-05-23,sedan|popular|import-duty-estimate|source-backed-sample,active,high,market_sample,DubiCars UAE used listings,https://www.dubicars.com/uae/used/honda/accord/2020,9,Planning estimate refreshed from online marketplace evidence. Not a customs assessed value.
honda-accord-2022,Honda,honda,Accord,accord,2022,sedan,2.0 sample,1500,2500,petrol,automatic|cvt,uae|uk|japan|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",12500,45500,79000,online_market_sample,2026-05-23,sedan|popular|import-duty-estimate|source-backed-sample,active,high,market_sample,DubiCars UAE used listings,https://www.dubicars.com/uae/used/honda/accord/2022,18,Planning estimate refreshed from online marketplace evidence. Not a customs assessed value.
honda-civic-2004,Honda,honda,Civic,civic,2004,sedan,Comparable-market planning estimate,1500,2500,petrol,automatic|cvt,uae|uk|japan|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",4500,5800,7400,comparable_market_estimate,2026-05-23,sedan|value|import-duty-estimate|comparable-estimate,active,medium,comparable_market_estimate,AfroTools comparable vehicle estimate,/data/cars/master-vehicle-catalog.csv | /data/cars/verified-real-data-batch-1.json,,Planning estimate derived from comparable AfroTools catalog and verified sample bands. Not source-backed for this exact trim.
honda-civic-2007,Honda,honda,Civic,civic,2007,sedan,Comparable-market planning estimate,1500,2500,petrol,automatic|cvt,uae|uk|japan|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",5400,6900,8800,comparable_market_estimate,2026-05-23,sedan|value|import-duty-estimate|comparable-estimate,active,medium,comparable_market_estimate,AfroTools comparable vehicle estimate,/data/cars/master-vehicle-catalog.csv | /data/cars/verified-real-data-batch-1.json,,Planning estimate derived from comparable AfroTools catalog and verified sample bands. Not source-backed for this exact trim.
honda-civic-2010,Honda,honda,Civic,civic,2010,sedan,Comparable-market planning estimate,1500,2500,petrol,automatic|cvt,uae|uk|japan|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",6400,8200,10500,comparable_market_estimate,2026-05-23,sedan|value|import-duty-estimate|comparable-estimate,active,medium,comparable_market_estimate,AfroTools comparable vehicle estimate,/data/cars/master-vehicle-catalog.csv | /data/cars/verified-real-data-batch-1.json,,Planning estimate derived from comparable AfroTools catalog and verified sample bands. Not source-backed for this exact trim.
honda-civic-2013,Honda,honda,Civic,civic,2013,sedan,Comparable-market planning estimate,1500,2500,petrol,automatic|cvt,uae|uk|japan|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",7600,9800,12500,comparable_market_estimate,2026-05-23,sedan|value|import-duty-estimate|comparable-estimate,active,medium,comparable_market_estimate,AfroTools comparable vehicle estimate,/data/cars/master-vehicle-catalog.csv | /data/cars/verified-real-data-batch-1.json,,Planning estimate derived from comparable AfroTools catalog and verified sample bands. Not source-backed for this exact trim.
honda-civic-2016,Honda,honda,Civic,civic,2016,sedan,Comparable-market planning estimate,1500,2500,petrol,automatic|cvt,uae|uk|japan|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",9100,11700,14900,comparable_market_estimate,2026-05-23,sedan|value|import-duty-estimate|comparable-estimate,active,medium,comparable_market_estimate,AfroTools comparable vehicle estimate,/data/cars/master-vehicle-catalog.csv | /data/cars/verified-real-data-batch-1.json,,Planning estimate derived from comparable AfroTools catalog and verified sample bands. Not source-backed for this exact trim.
honda-civic-2019,Honda,honda,Civic,civic,2019,sedan,Comparable-market planning estimate,1500,2500,petrol,automatic|cvt,uae|uk|japan|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",10800,13900,17800,comparable_market_estimate,2026-05-23,sedan|value|import-duty-estimate|comparable-estimate,active,medium,comparable_market_estimate,AfroTools comparable vehicle estimate,/data/cars/master-vehicle-catalog.csv | /data/cars/verified-real-data-batch-1.json,,Planning estimate derived from comparable AfroTools catalog and verified sample bands. Not source-backed for this exact trim.
honda-civic-2022,Honda,honda,Civic,civic,2022,sedan,Comparable-market planning estimate,1500,2500,petrol,automatic|cvt,uae|uk|japan|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",13600,32000,50000,online_market_sample,2026-05-23,sedan|value|import-duty-estimate|comparable-estimate,active,medium,market_sample,DubiCars UAE used listings,https://www.dubicars.com/uae/used/honda/civic/2022,2,Planning estimate refreshed from online marketplace evidence. Not a customs assessed value.
honda-cr-v-2004,Honda,honda,CR-V,cr-v,2004,suv,Comparable-market planning estimate,1800,3500,petrol|hybrid,automatic|cvt,japan|uae|uk|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",1900,3900,5200,market_sample_estimate,2026-05-23,suv|popular|import-duty-estimate|source-backed-sample,active,high,market_sample,Verified marketplace/source-market sample,https://www.beforward.jp/stocklist/make%3D2/model%3D303/mfg_year_from%3D2004/mfg_year_to%3D2004/fob_price_to%3D2000 | https://www.beforward.jp/stocklist/make%3D2/model%3D303/mfg_year_from%3D2004/mfg_year_to%3D2004/fob_price_to%3D4000 | https://www.beforward.jp/stocklist/make%3D2/model%3D303/fob_price_to%3D5000/page%3D2,4,Planning estimate from stored marketplace/source-market observations. Not a customs assessed value.
honda-cr-v-2007,Honda,honda,CR-V,cr-v,2007,suv,Comparable-market planning estimate,1800,3500,petrol|hybrid,automatic|cvt,japan|uae|uk|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",3400,3800,5000,market_sample_estimate,2026-05-23,suv|popular|import-duty-estimate|source-backed-sample,active,high,market_sample,Verified marketplace/source-market sample,https://www.beforward.jp/stocklist/make%3D2/model%3D303/mfg_year_from%3D2007/mfg_year_to%3D2007 | https://www.beforward.jp/honda/cr-v/cc084680/id/14100964/?mfg_year_from=2007 | https://www.beforward.jp/honda/cr-v/cc023260/id/14100964/?mfg_year_from=2007,6,Planning estimate from stored marketplace/source-market observations. Not a customs assessed value.
honda-cr-v-2010,Honda,honda,CR-V,cr-v,2010,suv,Comparable-market planning estimate,1800,3500,petrol|hybrid,automatic|cvt,japan|uae|uk|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",3300,4100,7500,market_sample_estimate,2026-05-23,suv|popular|import-duty-estimate|source-backed-sample,active,high,market_sample,Verified marketplace/source-market sample,https://www.beforward.jp/stocklist/make%3D2/model%3D303/mfg_year_from%3D2010/mfg_year_to%3D2010/,5,Planning estimate from stored marketplace/source-market observations. Not a customs assessed value.
honda-cr-v-2013,Honda,honda,CR-V,cr-v,2013,suv,2.0 / 2.4 petrol sample,1800,3500,petrol|hybrid,automatic|cvt,japan|uae|uk|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",4800,5600,8800,market_sample_estimate,2026-05-23,suv|popular|import-duty-estimate|source-backed-sample,active,high,market_sample,Verified marketplace/source-market sample,https://www.beforward.jp/stocklist/make%3D2/model%3D303/mfg_year_from%3D2013/mfg_year_to%3D2013 | https://www.beforward.jp/honda/cr-v/ca183762/id/12267445/ | https://www.beforward.jp/honda/cr-v/bh436151/id/1965065/?mfg_year_from=2013,5,Planning estimate from stored marketplace/source-market observations. Not a customs assessed value.
honda-cr-v-2018,Honda,honda,CR-V,cr-v,2018,suv,EX / EX Masterpiece sample,1990,1990,petrol|hybrid,automatic|cvt,japan|uae|uk|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",10200,18500,67500,online_market_sample,2026-05-23,suv|popular|import-duty-estimate|source-backed-sample,active,high,market_sample,DubiCars UAE used listings,https://www.dubicars.com/uae/used/honda/cr-v/2018,7,Planning estimate refreshed from online marketplace evidence. Not a customs assessed value.
honda-cr-v-2023,Honda,honda,CR-V,cr-v,2023,suv,1.5T sample,1800,3500,petrol|hybrid,automatic|cvt,japan|uae|uk|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",21000,24000,24500,market_sample_estimate,2026-05-23,suv|popular|import-duty-estimate|source-backed-sample,active,high,market_sample,Verified marketplace/source-market sample,https://www.beforward.jp/stocklist/make%3D2/model%3D303/mfg_year_from%3D2023/mfg_year_to%3D2023,3,Planning estimate from stored marketplace/source-market observations. Not a customs assessed value.
honda-fit-jazz-2005,Honda,honda,Fit / Jazz,fit-jazz,2005,hatchback,Comparable-market planning estimate,1000,1600,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",2000,2600,3300,comparable_market_estimate,2026-05-23,city|hatchback|import-duty-estimate|comparable-estimate,active,medium,comparable_market_estimate,AfroTools comparable vehicle estimate,/data/cars/master-vehicle-catalog.csv | /data/cars/verified-real-data-batch-1.json,,Planning estimate derived from comparable AfroTools catalog and verified sample bands. Not source-backed for this exact trim.
honda-fit-jazz-2008,Honda,honda,Fit / Jazz,fit-jazz,2008,hatchback,Comparable-market planning estimate,1000,1600,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",2400,3100,4000,comparable_market_estimate,2026-05-23,city|hatchback|import-duty-estimate|comparable-estimate,active,medium,comparable_market_estimate,AfroTools comparable vehicle estimate,/data/cars/master-vehicle-catalog.csv | /data/cars/verified-real-data-batch-1.json,,Planning estimate derived from comparable AfroTools catalog and verified sample bands. Not source-backed for this exact trim.
honda-fit-jazz-2011,Honda,honda,Fit / Jazz,fit-jazz,2011,hatchback,Comparable-market planning estimate,1000,1600,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",2900,3700,4700,comparable_market_estimate,2026-05-23,city|hatchback|import-duty-estimate|comparable-estimate,active,medium,comparable_market_estimate,AfroTools comparable vehicle estimate,/data/cars/master-vehicle-catalog.csv | /data/cars/verified-real-data-batch-1.json,,Planning estimate derived from comparable AfroTools catalog and verified sample bands. Not source-backed for this exact trim.
honda-fit-jazz-2014,Honda,honda,Fit / Jazz,fit-jazz,2014,hatchback,Comparable-market planning estimate,1000,1600,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",3400,4400,5600,comparable_market_estimate,2026-05-23,city|hatchback|import-duty-estimate|comparable-estimate,active,medium,comparable_market_estimate,AfroTools comparable vehicle estimate,/data/cars/master-vehicle-catalog.csv | /data/cars/verified-real-data-batch-1.json,,Planning estimate derived from comparable AfroTools catalog and verified sample bands. Not source-backed for this exact trim.
honda-fit-jazz-2017,Honda,honda,Fit / Jazz,fit-jazz,2017,hatchback,Comparable-market planning estimate,1000,1600,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",4100,5200,6700,comparable_market_estimate,2026-05-23,city|hatchback|import-duty-estimate|comparable-estimate,active,medium,comparable_market_estimate,AfroTools comparable vehicle estimate,/data/cars/master-vehicle-catalog.csv | /data/cars/verified-real-data-batch-1.json,,Planning estimate derived from comparable AfroTools catalog and verified sample bands. Not source-backed for this exact trim.
honda-fit-jazz-2020,Honda,honda,Fit / Jazz,fit-jazz,2020,hatchback,Comparable-market planning estimate,1000,1600,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,Used-market planning band; mileage varies,"Used planning estimate. Override with seller quote, invoice, or assessed value.",4900,6200,8000,comparable_market_estimate,2026-05-23,city|hatchback|import-duty-estimate|comparable-estimate,active,medium,comparable_market_estimate,AfroTools comparable vehicle estimate,/data/cars/master-vehicle-catalog.csv | /data/cars/verified-real-data-batch-1.json,,Planning estimate derived from comparable AfroTools catalog and verified sample bands. Not source-backed for this exact trim.
